Date,Max Temperature (°C),Min Temperature (°C),Mean Temperature (°C),Avg Relative Humidity (%),Avg Cloud Cover (%),Total Precipitation (mm),Max Wind Speed (m/s),Avg Wind Direction (°),Weather Code
1997-03-27,4.2,-6.2,-1.4916666666666665,74.04166666666667,26.791666666666668,0.0,6.7,325.875,0
1997-03-28,-1.0,-10.0,-5.0125,92.16666666666667,68.33333333333333,3.2,11.6,309.0,71
1997-03-29,-7.0,-12.5,-9.795833333333333,71.66666666666667,30.916666666666668,0.0,8.3,322.5,0
1997-03-30,-3.3,-12.9,-8.191666666666666,72.16666666666667,5.125,0.0,5.6,268.5833333333333,0
1997-03-31,-1.0,-11.0,-5.695833333333333,69.58333333333333,0.0,0.0,5.8,240.20833333333334,0
1997-04-01,0.9,-8.6,-3.9333333333333336,64.16666666666667,0.0,0.0,4.2,142.58333333333334,0
1997-04-02,1.1,-6.5,-2.6416666666666666,67.0,4.416666666666667,0.0,7.1,215.54166666666666,0
1997-04-03,-0.3,-8.4,-4.0249999999999995,86.375,55.916666666666664,0.0,9.7,312.4166666666667,1
1997-04-04,-2.3,-7.4,-4.5249999999999995,88.0,79.5,0.9,10.9,309.9166666666667,71
1997-04-05,-0.8,-9.0,-5.191666666666666,82.33333333333333,67.25,0.0,9.6,319.7083333333333,3
1997-04-06,-0.2,-8.1,-4.058333333333334,86.5,51.458333333333336,0.0,8.9,296.5,1
1997-04-07,3.6,-11.1,-3.058333333333333,58.125,27.166666666666668,0.0,5.6,142.08333333333334,0
1997-04-08,1.3,-6.4,-2.7083333333333335,75.91666666666667,23.041666666666668,0.0,7.2,200.66666666666666,0
1997-04-09,2.5,-6.8,-1.945833333333333,75.54166666666667,12.083333333333334,0.0,5.4,185.16666666666666,0
1997-04-10,3.4,-5.8,-0.8833333333333333,76.125,34.291666666666664,0.0,4.9,277.5416666666667,0
1997-04-11,2.5,-5.0,-1.375,82.91666666666667,26.541666666666668,0.0,10.8,312.6666666666667,0
1997-04-12,-0.2,-5.4,-3.0666666666666664,79.08333333333333,43.833333333333336,0.0,10.6,320.0,1
1997-04-13,1.0,-8.4,-3.345833333333333,75.58333333333333,38.208333333333336,0.0,6.1,226.33333333333334,0
1997-04-14,1.0,-7.4,-2.9875000000000003,78.625,47.25,0.0,6.9,227.45833333333334,0
1997-04-15,0.6,-6.4,-2.8041666666666667,82.25,38.375,0.0,9.7,312.0,0
1997-04-16,-0.7,-8.0,-4.166666666666667,75.45833333333333,38.625,0.0,9.7,292.0833333333333,0
1997-04-17,-6.0,-9.7,-7.479166666666667,80.04166666666667,73.83333333333333,1.7,7.3,118.875,3
1997-04-18,-1.6,-11.9,-6.329166666666667,56.208333333333336,22.125,0.0,6.4,138.375,0
1997-04-19,-0.2,-9.3,-4.170833333333333,54.5,33.916666666666664,0.5,5.1,288.7083333333333,0
1997-04-20,-2.9,-8.5,-5.070833333333334,81.91666666666667,63.0,2.3000000000000003,9.5,295.7916666666667,71
1997-04-21,-2.2,-9.5,-6.308333333333334,74.08333333333333,49.916666666666664,0.4,8.3,161.41666666666666,1
1997-04-22,-3.3,-10.6,-6.883333333333333,71.75,17.916666666666668,0.0,9.4,319.9583333333333,0
1997-04-23,-1.2,-12.1,-5.9875,65.20833333333333,5.458333333333333,0.0,5.5,227.79166666666666,0
1997-04-24,0.3,-10.0,-4.204166666666667,60.333333333333336,11.458333333333334,0.0,4.4,207.45833333333334,0
1997-04-25,3.0,-7.0,-1.5333333333333332,61.333333333333336,35.625,0.0,7.1,272.4166666666667,0
1997-04-26,2.9,-2.8,-0.27916666666666673,86.91666666666667,93.70833333333333,10.8,8.0,258.0416666666667,73
1997-04-27,-1.3,-4.0,-2.3833333333333333,90.45833333333333,90.45833333333333,13.7,9.8,289.875,73
1997-04-28,1.0,-4.0,-1.5916666666666668,84.70833333333333,98.04166666666667,0.7,7.1,296.375,71
1997-04-29,-1.8,-4.5,-3.0083333333333333,88.95833333333333,85.33333333333333,5.7,10.9,298.5416666666667,71
1997-04-30,0.5,-5.1,-2.5708333333333333,78.70833333333333,62.166666666666664,1.2,7.4,311.375,1
1997-05-01,2.7,-7.0,-1.7249999999999999,75.16666666666667,22.083333333333332,0.0,6.1,174.125,0
1997-05-02,5.0,-6.2,0.07083333333333328,71.875,24.166666666666668,0.0,5.2,201.875,0
1997-05-03,6.4,-1.7,2.529166666666667,61.541666666666664,8.458333333333334,0.0,6.8,224.16666666666666,0
1997-05-04,5.9,-0.7,2.6916666666666664,76.95833333333333,67.16666666666667,0.9,5.4,266.0416666666667,1
1997-05-05,2.2,-2.1,-0.18333333333333335,94.58333333333333,80.83333333333333,12.5,6.0,166.08333333333334,2
1997-05-06,-0.0,-6.8,-2.6999999999999997,91.54166666666667,78.625,19.5,10.2,215.91666666666666,73
1997-05-07,-2.1,-9.6,-5.883333333333333,62.166666666666664,78.58333333333333,0.5,7.6,254.91666666666666,3
